948,58076832400,(4803, 4803)
949,256577202500,(17903, 17903)
950,156720890500,(11753, 11753)
951,193517967800,(14853, 14853)
952,59073853200,(4831, 4831)
953,207384184600,(15503, 15503)
954,319443520000,(22953, 22953)
955,44195011100,(3753, 3753)
956,6852277800,(653, 653)
957,60769362100,(4931, 4931)
958,77365384900,(6253, 6253)
959,91440992800,(7431, 7431)
960,64182830800,(5253, 5253)
961,257337020300,(18753, 18753)
962,101358074600,(8153, 8153)
963,748220203700,(40053, 40053)
964,65236047800,(5353, 5353)
965,682905487100,(37003, 37003)
966,96948752800,(7481, 7481)
967,827960323700,(42103, 42103)
968,54867727200,(4431, 4431)
969,918593797500,(47853, 47853)
970,317130143300,(20503, 20503)
971,395803984100,(25253, 25253)
972,113878034200,(8553, 8553)
973,98023074300,(7531, 7531)
974,124418343000,(9203, 9203)
975,726066414500,(36753, 36753)
976,75212916000,(6053, 6053)
977,558362105900,(31753, 31753)
978,98178537000,(7653, 7653)
979,62511449800,(5031, 5031)
980,73567970600,(5831, 5831)
981,711289763600,(38253, 38253)
982,103878806400,(8003, 8003)
983,384875429100,(26203, 26203)
984,70069606800,(5703, 5703)
985,968624778500,(48003, 48003)
986,22983052300,(1953, 1953)
987,97996570100,(7631, 7631)
988,3415813900,(353, 353)
989,223193566100,(14803, 14803)
990,63961456100,(5081, 5081)
991,516225019200,(27703, 27703)
992,39655618400,(3253, 3253)
993,962972802600,(47103, 47103)
994,51619534600,(4131, 4131)
995,517164885500,(29753, 29753)
996,73543711200,(5853, 5853)
997,927645539800,(44703, 44703)
998,131525670500,(9753, 9753)
999,809597567600,(39603, 39603)
1000,52317025000,(4253, 4253)
1001,56605505500,(4481, 4481)
1002,309538034300,(20853, 20853)
1003,138656496900,(10453, 10453)
1004,33649008000,(2803, 2803)
1005,66342487400,(5253, 5253)
1006,283515179900,(19303, 19303)
1007,299444629000,(20303, 20303)
1008,52218677900,(4181, 4181)
1009,32230153200,(2653, 2653)
1010,328238581100,(22003, 22003)
1011,329615070300,(22353, 22353)
1012,66142594500,(5181, 5181)
1013,583709985700,(35553, 35553)
1014,404235340300,(25053, 25053)
1015,108753901700,(7831, 7831)
1016,56071309900,(4403, 4403)
1017,15899503500,(1353, 1353)
1018,181702935800,(13253, 13253)
1019,369869680600,(23853, 23853)
1020,57276334500,(4503, 4503)
1021,159839751000,(11303, 11303)
1022,54007581100,(4231, 4231)
1023,67825797200,(5231, 5231)
1024,62264006000,(4853, 4853)
1025,258100948500,(18003, 18003)
1026,282590753800,(19353, 19353)
1027,176225312000,(12703, 12703)
1028,40136596400,(3203, 3203)
1029,108318199200,(7931, 7931)
1030,246620322500,(16753, 16753)
1031,391386851600,(24803, 24803)
1032,51270896200,(4053, 4053)
1033,7873295900,(703, 703)
1034,69162263000,(5281, 5281)
1035,90757398500,(6753, 6753)
1036,55480455000,(4281, 4281)
1037,166483250600,(12153, 12153)
1038,299850384100,(20253, 20253)
1039,119802323600,(8803, 8803)
1040,54432134000,(4253, 4253)
1041,508818792500,(31803, 31803)
1042,201018196800,(13903, 13903)
1043,111756549600,(8031, 8031)
1044,83314815100,(6303, 6303)
1045,70321772700,(5331, 5331)
1046,400077700400,(25503, 25503)
1047,1047959635000,(48303, 48303)
1048,12653235900,(1053, 1053)
1049,757490998300,(35453, 35453)
1050,56412905600,(4331, 4331)
1051,719028181600,(36203, 36203)
1052,1726957100,(203, 203)
1053,638539144900,(32853, 32853)
1054,107929804600,(7903, 7903)
1055,114941815000,(8253, 8253)
1056,55035745400,(4181, 4181)
1057,113736461600,(8131, 8131)
1058,213369283900,(14803, 14803)
1059,657647205900,(35103, 35103)
1060,21872433100,(1753, 1753)
1061,788278585400,(39303, 39303)
1062,462089279300,(25203, 25203)
1063,26357818700,(2103, 2103)
1064,57942367300,(4381, 4381)
1065,437942695600,(27003, 27003)
1066,247215983400,(15953, 15953)
1067,73286074600,(5431, 5431)
1068,40186873600,(3153, 3153)
1069,44854873400,(3503, 3503)
1070,369139265800,(24003, 24003)
1071,113896303500,(8231, 8231)
1072,69223280500,(5253, 5253)
1073,83966189800,(6303, 6303)
1074,313404508500,(21303, 21303)
1075,144326971000,(10503, 10503)
1076,28936309500,(2303, 2303)
1077,549629248600,(31503, 31503)
1078,59458337900,(4431, 4431)
1079,357576866400,(22453, 22453)
1080,58720876300,(4503, 4503)
1081,889599224800,(43553, 43553)
1082,76843642300,(5653, 5653)
1083,1007812964000,(47853, 47853)
1084,114603468400,(8303, 8303)
1085,118922760300,(8331, 8331)
1086,37112898100,(2853, 2853)
1087,1073341539600,(50853, 50853)
1088,48163568400,(3653, 3653)
1089,77225045800,(5531, 5531)
1090,166435294900,(11003, 11003)
1091,423894674800,(26953, 26953)
1092,60558706400,(4481, 4481)
1093,1251636259200,(52553, 52553)
1094,18390638700,(1453, 1453)
1095,230731730000,(14253, 14253)
1096,68461755600,(5103, 5103)
1097,277993231000,(18553, 18553)
1098,173823796400,(12153, 12153)
1099,120100967400,(8431, 8431)
1100,58714042300,(4331, 4331)
1101,1141595402800,(46503, 46503)
1102,328213029100,(19353, 19353)
1103,351332637400,(20803, 20803)
1104,94056185300,(6753, 6753)
1105,323789332900,(17253, 17253)
1106,62588466400,(4531, 4531)
1107,341374404300,(18003, 18003)
1108,211041016100,(12803, 12803)
1109,68410368400,(4353, 4353)
1110,9762803000,(753, 753)
1111,79974758400,(5631, 5631)
1112,3094291300,(303, 303)
1113,126446812500,(8531, 8531)
1114,217520557700,(13053, 13053)
1115,335410441700,(21753, 21753)
1116,142127018100,(9453, 9453)
1117,1052947535800,(46453, 46453)
1118,87966436700,(6203, 6203)
1119,991404396600,(42903, 42903)
1120,64046859300,(4581, 4581)
1121,1078090576400,(48803, 48803)
1122,79493711700,(5681, 5681)
1123,1220221587000,(55453, 55453)
1124,158088646000,(9703, 9703)
1125,514125062000,(29253, 29253)
1126,155525302400,(9903, 9903)
1127,126904093000,(8631, 8631)
1128,49128560400,(3603, 3603)
1129,983277163200,(42553, 42553)
1130,100894005700,(7003, 7003)
1131,742042976400,(36753, 36753)
1132,127520221400,(8853, 8853)
1133,82475780400,(5731, 5731)
1134,66420752900,(4631, 4631)
1135,916840943600,(44253, 44253)
1136,28485247700,(2153, 2153)
1137,650110684000,(30303, 30303)
1138,217182891800,(13703, 13703)
